bc,dealerId,date,metric,flagAnomaly,forecast,isAnomalyValue,lowerBound,severityScore,upperBound,value,zScore
mabc,mabc,1/26/2017 0:00,vdp,0,"16,244.00",,"12,345.00",0,"20,142.00","17,198.00",0.49
mabc,mabc,1/26/2017 0:00,visits,0,"74,191.00",,"63,774.00",0,"84,608.00","70,140.00",-0.78
mabc,mabc,1/27/2017 0:00,bouncerate,0,35.6,,30.8,1,40.39,32.09,-1.46
mabc,mabc,1/27/2017 0:00,event1,0,574,,453,1,695,635,1.01
mabc,mabc,1/27/2017 0:00,event2,0,"28,170.00",,"23,034.00",0,"33,306.00","28,822.00",0.25
mabc,mabc,1/27/2017 0:00,pageviews,0,"330,087.00",,"277,100.00",0,"383,074.00","341,990.00",0.45
mabc,mabc,1/27/2017 0:00,ppv,0,4.68,,4.34,1,5.02,4.9,1.31
mabc,mabc,1/27/2017 0:00,sni,0,"23,523.00",,"19,385.00",0,"27,661.00","24,280.00",0.37
mabc,mabc,1/27/2017 0:00,uniquevisitors,0,"58,498.00",,"49,951.00",0,"67,044.00","58,931.00",0.1
mabc,mabc,1/27/2017 0:00,vdp,0,"18,160.00",,"13,844.00",0,"22,476.00","17,397.00",-0.35
mabc,mabc,1/27/2017 0:00,visits,0,"69,103.00",,"58,741.00",0,"79,465.00","69,764.00",0.13
mabc,mabc,1/28/2017 0:00,bouncerate,0,31.71,,26.86,1,36.56,34.16,1.01
mabc,mabc,1/28/2017 0:00,event1,0,536,,423,0,649,553,0.3
mabc,mabc,1/28/2017 0:00,event2,0,"26,740.00",,"21,920.00",0,"31,559.00","27,916.00",0.49
mabc,mabc,1/28/2017 0:00,pageviews,0,"312,158.00",,"259,694.00",1,"364,621.00","348,643.00",1.39
mabc,mabc,1/28/2017 0:00,ppv,0,4.93,,4.57,0,5.29,4.82,-0.63
mabc,mabc,1/28/2017 0:00,sni,0,"23,446.00",,"19,365.00",0,"27,526.00","24,269.00",0.4
mabc,mabc,1/28/2017 0:00,uniquevisitors,0,"53,769.00",,"45,326.00",1,"62,211.00","61,220.00",1.77
mabc,mabc,1/28/2017 0:00,vdp,0,"16,570.00",,"12,674.00",1,"20,465.00","19,884.00",1.7
mabc,mabc,1/28/2017 0:00,visits,0,"62,855.00",,"52,618.00",1,"73,092.00","72,384.00",1.86
mabc,mabc,1/29/2017 0:00,bouncerate,0,34.71,,29.86,0,39.56,37.08,0.98
mabc,mabc,1/29/2017 0:00,event1,0,455,,360,0,550,484,0.61
mabc,mabc,1/29/2017 0:00,event2,0,"24,655.00",,"20,252.00",0,"29,058.00","25,169.00",0.23
mabc,mabc,1/29/2017 0:00,pageviews,0,"305,548.00",,"252,551.00",0,"358,544.00","298,647.00",-0.26
mabc,mabc,1/29/2017 0:00,ppv,0,4.89,,4.54,0,5.25,4.78,-0.64
mabc,mabc,1/29/2017 0:00,sni,0,"21,090.00",,"17,457.00",0,"24,724.00","22,382.00",0.71
mabc,mabc,1/29/2017 0:00,uniquevisitors,0,"55,559.00",,"46,919.00",0,"64,199.00","55,519.00",-0.01
mabc,mabc,1/29/2017 0:00,vdp,0,"14,310.00",,"10,875.00",1,"17,745.00","17,238.00",1.7
mabc,mabc,1/29/2017 0:00,visits,0,"62,291.00",,"51,774.00",0,"72,808.00","62,538.00",0.05
mabc,mabc,1/30/2017 0:00,bouncerate,0,33.75,,28.9,0,38.6,33.65,-0.04
mabc,mabc,1/30/2017 0:00,event1,0,790,,626,0,954,850,0.73
mabc,mabc,1/30/2017 0:00,event2,0,"32,691.00",,"26,918.00",0,"38,465.00","32,515.00",-0.06
mabc,mabc,1/30/2017 0:00,pageviews,0,"396,779.00",,"344,361.00",0,"449,196.00","377,123.00",-0.75
mabc,mabc,1/30/2017 0:00,ppv,0,4.79,,4.45,1,5.14,5.03,1.39
mabc,mabc,1/30/2017 0:00,sni,0,"28,597.00",,"23,699.00",1,"33,494.00","25,669.00",-1.2
mabc,mabc,1/30/2017 0:00,uniquevisitors,0,"68,988.00",,"60,449.00",1,"77,527.00","62,407.00",-1.54
mabc,mabc,1/30/2017 0:00,vdp,0,"18,826.00",,"14,214.00",0,"23,438.00","18,367.00",-0.2
mabc,mabc,1/30/2017 0:00,visits,0,"82,530.00",,"72,136.00",1,"92,925.00","74,929.00",-1.46
mabc,mabc,1/31/2017 0:00,bouncerate,0,33.46,,28.67,0,38.25,33.49,0.01
mabc,mabc,1/31/2017 0:00,event1,0,823,,653,1,993,668,-1.82
mabc,mabc,1/31/2017 0:00,event2,0,"31,425.00",,"25,938.00",0,"36,911.00","29,407.00",-0.74
mabc,mabc,1/31/2017 0:00,pageviews,0,"360,519.00",,"308,377.00",0,"412,662.00","356,482.00",-0.15
mabc,mabc,1/31/2017 0:00,ppv,0,4.96,,4.6,0,5.32,5.03,0.38
mabc,mabc,1/31/2017 0:00,sni,0,"24,433.00",,"20,231.00",0,"28,635.00","25,054.00",0.3
mabc,mabc,1/31/2017 0:00,uniquevisitors,0,"60,494.00",,"51,832.00",0,"69,157.00","59,294.00",-0.28
mabc,mabc,1/31/2017 0:00,vdp,0,"17,529.00",,"13,282.00",0,"21,777.00","17,079.00",-0.21
mabc,mabc,1/31/2017 0:00,visits,0,"72,060.00",,"61,542.00",0,"82,578.00","70,887.00",-0.22
mabc,mabc,2/1/2017 0:00,bouncerate,0,35.89,,32.87,1,38.92,33.91,-1.31
mabc,mabc,2/1/2017 0:00,event1,0,663,,550,0,776,612,-0.9
mabc,mabc,2/1/2017 0:00,event2,0,"28,130.00",,"24,843.00",1,"31,418.00","26,201.00",-1.17
mabc,mabc,2/1/2017 0:00,pageviews,0,"348,334.00",,"312,367.00",1,"384,301.00","321,165.00",-1.51
mabc,mabc,2/1/2017 0:00,ppv,1,4.63,5,4.41,3,4.85,5,3.35
mabc,mabc,2/1/2017 0:00,sni,1,"25,483.00","21,417.00","22,858.00",3,"28,107.00","21,417.00",-3.1
mabc,mabc,2/1/2017 0:00,uniquevisitors,0,"60,954.00",,"54,811.00",1,"67,098.00","54,830.00",-1.99
mabc,mabc,2/1/2017 0:00,vdp,0,"16,096.00",,"13,791.00",1,"18,402.00","14,666.00",-1.24
mabc,mabc,2/1/2017 0:00,visits,1,"71,960.00","64,251.00","64,888.00",2,"79,032.00","64,251.00",-2.18
mabc,mabc,2/2/2017 0:00,bouncerate,1,35.02,30.51,31.97,2,38.07,30.51,-2.96
mabc,mabc,2/2/2017 0:00,event1,0,619,,506,0,732,650,0.55
mabc,mabc,2/2/2017 0:00,event2,0,"27,851.00",,"24,548.00",0,"31,153.00","27,095.00",-0.46
mabc,mabc,2/2/2017 0:00,pageviews,0,"328,345.00",,"291,787.00",0,"364,902.00","331,078.00",0.15
mabc,mabc,2/2/2017 0:00,ppv,1,4.81,5.37,4.58,4,5.04,5.37,4.83
mabc,mabc,2/2/2017 0:00,sni,0,"22,969.00",,"20,243.00",1,"25,695.00","21,166.00",-1.32
mabc,mabc,2/2/2017 0:00,uniquevisitors,0,"55,435.00",,"49,056.00",1,"61,814.00","51,969.00",-1.09
mabc,mabc,2/2/2017 0:00,vdp,0,"15,374.00",,"13,053.00",0,"17,695.00","15,168.00",-0.18
mabc,mabc,2/2/2017 0:00,visits,0,"65,123.00",,"57,777.00",0,"72,469.00","61,704.00",-0.93
mabc,mabc,2/3/2017 0:00,bouncerate,1,34.13,29.52,30.97,2,37.3,29.52,-2.91
mabc,mabc,2/3/2017 0:00,event1,0,618,,507,0,730,628,0.18
mabc,mabc,2/3/2017 0:00,event2,0,"26,319.00",,"23,053.00",1,"29,586.00","28,374.00",1.26
mabc,mabc,2/3/2017 0:00,pageviews,0,"324,671.00",,"288,600.00",1,"360,742.00","346,800.00",1.23
mabc,mabc,2/3/2017 0:00,ppv,1,4.93,5.38,4.69,3,5.17,5.38,3.79
mabc,mabc,2/3/2017 0:00,sni,0,"20,804.00",,"18,053.00",0,"23,555.00","21,735.00",0.68
mabc,mabc,2/3/2017 0:00,uniquevisitors,0,"51,224.00",,"44,834.00",0,"57,615.00","53,800.00",0.81
mabc,mabc,2/3/2017 0:00,vdp,0,"15,426.00",,"13,135.00",0,"17,716.00","16,497.00",0.94
mabc,mabc,2/3/2017 0:00,visits,0,"60,460.00",,"53,131.00",1,"67,789.00","64,409.00",1.08
mabc,mabc,2/4/2017 0:00,bouncerate,1,33.13,28.82,29.85,2,36.41,28.82,-2.63
mabc,mabc,2/4/2017 0:00,event1,1,542,687,432,2,652,687,2.64
mabc,mabc,2/4/2017 0:00,event2,0,"28,045.00",,"24,756.00",1,"31,333.00","29,720.00",1.02
mabc,mabc,2/4/2017 0:00,pageviews,0,"348,970.00",,"312,688.00",1,"385,252.00","379,217.00",1.67
mabc,mabc,2/4/2017 0:00,ppv,1,5.14,5.5,4.9,2,5.39,5.5,2.92
mabc,mabc,2/4/2017 0:00,sni,0,"22,392.00",,"19,661.00",1,"25,122.00","23,976.00",1.16
mabc,mabc,2/4/2017 0:00,uniquevisitors,0,"53,195.00",,"46,836.00",1,"59,554.00","57,303.00",1.29
mabc,mabc,2/4/2017 0:00,vdp,0,"17,261.00",,"14,976.00",1,"19,547.00","18,925.00",1.46
mabc,mabc,2/4/2017 0:00,visits,0,"64,032.00",,"56,692.00",1,"71,372.00","68,889.00",1.32
mabc,mabc,2/5/2017 0:00,bouncerate,0,33.53,,30.13,1,36.93,31.44,-1.23
mabc,mabc,2/5/2017 0:00,event1,0,551,,437,0,665,569,0.32
mabc,mabc,2/5/2017 0:00,event2,0,"26,298.00",,"23,009.00",1,"29,586.00","24,045.00",-1.37
mabc,mabc,2/5/2017 0:00,pageviews,0,"332,185.00",,"295,134.00",1,"369,236.00","307,041.00",-1.36
mabc,mabc,2/5/2017 0:00,ppv,0,5.34,,5.09,0,5.6,5.25,-0.67
mabc,mabc,2/5/2017 0:00,sni,0,"20,939.00",,"18,198.00",1,"23,680.00","22,992.00",1.5
mabc,mabc,2/5/2017 0:00,uniquevisitors,0,"49,950.00",,"43,542.00",0,"56,358.00","51,627.00",0.52
mabc,mabc,2/5/2017 0:00,vdp,0,"16,817.00",,"14,501.00",0,"19,133.00","16,580.00",-0.2
mabc,mabc,2/5/2017 0:00,visits,0,"58,061.00",,"50,657.00",0,"65,465.00","58,452.00",0.11
mabc,mabc,2/6/2017 0:00,bouncerate,0,31.47,,28.05,0,34.89,30.12,-0.79
mabc,mabc,2/6/2017 0:00,event1,0,818,,705,0,931,789,-0.51
mabc,mabc,2/6/2017 0:00,event2,0,"29,650.00",,"26,328.00",0,"32,971.00","29,432.00",-0.13
mabc,mabc,2/6/2017 0:00,pageviews,0,"373,241.00",,"335,836.00",0,"410,646.00","368,161.00",-0.27
mabc,mabc,2/6/2017 0:00,ppv,0,5.31,,5.05,0,5.56,5.19,-0.97
mabc,mabc,2/6/2017 0:00,sni,0,"26,611.00",,"23,831.00",1,"29,391.00","24,005.00",-1.87
mabc,mabc,2/6/2017 0:00,uniquevisitors,0,"61,563.00",,"55,214.00",0,"67,912.00","59,380.00",-0.69
mabc,mabc,2/6/2017 0:00,vdp,0,"18,811.00",,"16,524.00",0,"21,099.00","17,959.00",-0.74
mabc,mabc,2/6/2017 0:00,visits,0,"73,617.00",,"66,305.00",0,"80,929.00","70,956.00",-0.73
mabc,mabc,2/7/2017 0:00,bouncerate,0,31.04,,27.64,1,34.44,29.1,-1.14
mabc,mabc,2/7/2017 0:00,event1,0,710,,598,1,822,771,1.09
mabc,mabc,2/7/2017 0:00,event2,0,"27,709.00",,"24,427.00",1,"30,990.00","30,005.00",1.4
mabc,mabc,2/7/2017 0:00,pageviews,0,"346,190.00",,"309,211.00",1,"383,169.00","370,491.00",1.31
mabc,mabc,2/7/2017 0:00,ppv,0,5.34,,5.08,0,5.59,5.45,0.88
mabc,mabc,2/7/2017 0:00,sni,0,"22,506.00",,"19,647.00",0,"25,366.00","23,314.00",0.57
mabc,mabc,2/7/2017 0:00,uniquevisitors,0,"56,459.00",,"50,152.00",0,"62,765.00","57,102.00",0.2
mabc,mabc,2/7/2017 0:00,vdp,0,"16,559.00",,"14,284.00",1,"18,834.00","17,813.00",1.1
mabc,mabc,2/7/2017 0:00,visits,0,"66,554.00",,"59,285.00",0,"73,822.00","67,973.00",0.39
mabc,mabc,2/8/2017 0:00,bouncerate,0,32.79,,29.38,1,36.2,30.42,-1.39
mabc,mabc,2/8/2017 0:00,event1,0,721,,609,1,833,787,1.18
mabc,mabc,2/8/2017 0:00,event2,0,"28,728.00",,"25,412.00",0,"32,044.00","28,139.00",-0.36
mabc,mabc,2/8/2017 0:00,pageviews,0,"362,339.00",,"325,071.00",0,"399,607.00","363,789.00",0.08
mabc,mabc,2/8/2017 0:00,ppv,0,5.26,,5,0,5.51,5.36,0.78
mabc,mabc,2/8/2017 0:00,sni,0,"23,740.00",,"20,904.00",0,"26,576.00","23,964.00",0.16
mabc,mabc,2/8/2017 0:00,uniquevisitors,0,"58,580.00",,"52,346.00",0,"64,814.00","57,371.00",-0.39
mabc,mabc,2/8/2017 0:00,vdp,0,"16,820.00",,"14,541.00",0,"19,099.00","17,490.00",0.59
mabc,mabc,2/8/2017 0:00,visits,0,"68,991.00",,"61,797.00",0,"76,185.00","67,901.00",-0.3
mabc,mabc,2/9/2017 0:00,bouncerate,0,30.83,,27.38,1,34.27,33.48,1.54
mabc,mabc,2/9/2017 0:00,event1,0,756,,643,0,868,764,0.14
mabc,mabc,2/9/2017 0:00,event2,0,"29,789.00",,"26,507.00",0,"33,070.00","30,358.00",0.35
mabc,mabc,2/9/2017 0:00,pageviews,0,"370,972.00",,"334,138.00",0,"407,807.00","373,999.00",0.16
mabc,mabc,2/9/2017 0:00,ppv,1,5.48,5.15,5.23,2,5.74,5.15,-2.56
mabc,mabc,2/9/2017 0:00,sni,0,"24,073.00",,"21,269.00",0,"26,876.00","25,239.00",0.83
mabc,mabc,2/9/2017 0:00,uniquevisitors,0,"57,088.00",,"50,916.00",1,"63,259.00","62,398.00",1.72
mabc,mabc,2/9/2017 0:00,vdp,0,"18,181.00",,"15,920.00",0,"20,443.00","18,889.00",0.63
mabc,mabc,2/9/2017 0:00,visits,0,"67,833.00",,"60,716.00",1,"74,950.00","72,655.00",1.36
mabc,mabc,2/10/2017 0:00,bouncerate,0,31.1,,27.6,0,34.6,32.17,0.61
mabc,mabc,2/10/2017 0:00,event1,0,735,,624,0,846,717,-0.32
mabc,mabc,2/10/2017 0:00,event2,0,"29,583.00",,"26,334.00",0,"32,831.00","30,185.00",0.37
mabc,mabc,2/10/2017 0:00,pageviews,0,"367,600.00",,"331,175.00",0,"404,024.00","369,100.00",0.08
mabc,mabc,2/10/2017 0:00,ppv,1,5.43,5.09,5.16,2,5.69,5.09,-2.65
mabc,mabc,2/10/2017 0:00,sni,0,"24,876.00",,"22,083.00",0,"27,669.00","24,746.00",-0.09
mabc,mabc,2/10/2017 0:00,uniquevisitors,0,"60,068.00",,"53,769.00",0,"66,368.00","61,831.00",0.56
mabc,mabc,2/10/2017 0:00,vdp,0,"19,141.00",,"16,895.00",0,"21,386.00","18,260.00",-0.78
mabc,mabc,2/10/2017 0:00,visits,0,"70,994.00",,"63,816.00",0,"78,173.00","72,580.00",0.44
mabc,mabc,2/11/2017 0:00,bouncerate,0,30.83,,27.47,1,34.18,28.7,-1.27
mabc,mabc,2/11/2017 0:00,event1,0,691,,607,1,774,738,1.13
mabc,mabc,2/11/2017 0:00,event2,0,"31,096.00",,"28,798.00",0,"33,393.00","30,513.00",-0.51
mabc,mabc,2/11/2017 0:00,pageviews,0,"385,795.00",,"364,362.00",0,"407,227.00","389,996.00",0.39
mabc,mabc,2/11/2017 0:00,ppv,0,5.23,,4.94,0,5.52,5.31,0.58
mabc,mabc,2/11/2017 0:00,sni,0,"25,708.00",,"23,000.00",0,"28,416.00","26,280.00",0.42
mabc,mabc,2/11/2017 0:00,uniquevisitors,0,"63,768.00",,"58,440.00",0,"69,096.00","61,378.00",-0.9
mabc,mabc,2/11/2017 0:00,vdp,0,"20,228.00",,"19,004.00",0,"21,452.00","20,190.00",-0.06
mabc,mabc,2/11/2017 0:00,visits,0,"75,137.00",,"69,283.00",0,"80,991.00","73,394.00",-0.6
mabc,mabc,2/12/2017 0:00,bouncerate,0,32.03,,28.65,1,35.41,30.29,-1.03
mabc,mabc,2/12/2017 0:00,event1,0,624,,540,1,707,686,1.49
mabc,mabc,2/12/2017 0:00,event2,0,"26,977.00",,"24,704.00",0,"29,251.00","26,592.00",-0.34
mabc,mabc,2/12/2017 0:00,pageviews,0,"333,951.00",,"312,773.00",0,"355,129.00","341,161.00",0.68
mabc,mabc,2/12/2017 0:00,ppv,0,5.22,,4.93,1,5.51,5.47,1.71
mabc,mabc,2/12/2017 0:00,sni,0,"23,865.00",,"21,380.00",0,"26,350.00","23,100.00",-0.62
mabc,mabc,2/12/2017 0:00,uniquevisitors,0,"56,914.00",,"51,603.00",0,"62,225.00","54,693.00",-0.84
mabc,mabc,2/12/2017 0:00,vdp,0,"18,166.00",,"16,959.00",0,"19,373.00","18,524.00",0.59
mabc,mabc,2/12/2017 0:00,visits,0,"64,542.00",,"58,741.00",0,"70,342.00","62,399.00",-0.74
mabc,mabc,2/13/2017 0:00,bouncerate,0,30.07,,26.69,0,33.45,29.93,-0.08
mabc,mabc,2/13/2017 0:00,event1,0,887,,802,0,972,877,-0.24
mabc,mabc,2/13/2017 0:00,event2,0,"32,117.00",,"29,871.00",1,"34,363.00","30,636.00",-1.32
mabc,mabc,2/13/2017 0:00,pageviews,0,"397,420.00",,"376,402.00",1,"418,438.00","379,216.00",-1.73
mabc,mabc,2/13/2017 0:00,ppv,0,5.28,,4.98,0,5.57,5.21,-0.5
mabc,mabc,2/13/2017 0:00,sni,0,"25,598.00",,"22,956.00",0,"28,240.00","25,151.00",-0.34
mabc,mabc,2/13/2017 0:00,uniquevisitors,0,"63,248.00",,"57,960.00",0,"68,536.00","60,750.00",-0.94
mabc,mabc,2/13/2017 0:00,vdp,0,"19,781.00",,"18,584.00",1,"20,977.00","19,143.00",-1.07
mabc,mabc,2/13/2017 0:00,visits,0,"75,816.00",,"70,054.00",1,"81,579.00","72,829.00",-1.04
mabc,mabc,2/14/2017 0:00,bouncerate,0,29.78,,26.73,0,32.83,29.55,-0.15
mabc,mabc,2/14/2017 0:00,event1,1,860,716,780,3,940,716,-3.6
mabc,mabc,2/14/2017 0:00,event2,0,"29,641.00",,"27,356.00",1,"31,926.00","28,464.00",-1.03
mabc,mabc,2/14/2017 0:00,pageviews,1,"377,492.00","350,229.00","356,124.00",2,"398,859.00","350,229.00",-2.55
mabc,mabc,2/14/2017 0:00,ppv,0,5.3,,4.99,0,5.61,5.28,-0.13
mabc,mabc,2/14/2017 0:00,sni,0,"25,012.00",,"22,880.00",1,"27,144.00","23,188.00",-1.71
mabc,mabc,2/14/2017 0:00,uniquevisitors,0,"59,352.00",,"54,006.00",1,"64,698.00","55,647.00",-1.39
mabc,mabc,2/14/2017 0:00,vdp,0,"18,429.00",,"17,109.00",1,"19,749.00","17,684.00",-1.13
mabc,mabc,2/14/2017 0:00,visits,0,"70,428.00",,"64,623.00",1,"76,233.00","66,326.00",-1.41
mabc,mabc,2/15/2017 0:00,bouncerate,1,32.52,29.19,29.22,2,35.81,29.19,-2.02
mabc,mabc,2/15/2017 0:00,event1,0,821,,738,1,903,780,-1
mabc,mabc,2/15/2017 0:00,event2,1,"26,961.00","31,034.00","24,676.00",3,"29,247.00","31,034.00",3.56
mabc,mabc,2/15/2017 0:00,pageviews,0,"359,675.00",,"337,562.00",1,"381,788.00","378,390.00",1.69
mabc,mabc,2/15/2017 0:00,ppv,0,5.09,,4.8,1,5.38,5.32,1.61
mabc,mabc,2/15/2017 0:00,sni,0,"24,751.00",,"22,571.00",0,"26,931.00","25,291.00",0.5
mabc,mabc,2/15/2017 0:00,uniquevisitors,0,"58,958.00",,"53,556.00",0,"64,360.00","59,819.00",0.32
mabc,mabc,2/15/2017 0:00,vdp,1,"16,861.00","18,963.00","15,537.00",3,"18,185.00","18,963.00",3.18
mabc,mabc,2/15/2017 0:00,visits,0,"69,084.00",,"63,213.00",0,"74,955.00","71,088.00",0.68
mabc,mabc,2/16/2017 0:00,bouncerate,1,29.07,33.85,25.67,2,32.46,33.85,2.82
mabc,mabc,2/16/2017 0:00,event1,1,750,859,664,2,837,859,2.51
mabc,mabc,2/16/2017 0:00,event2,0,"30,901.00",,"28,543.00",1,"33,259.00","32,652.00",1.49
mabc,mabc,2/16/2017 0:00,pageviews,1,"374,323.00","402,705.00","351,478.00",2,"397,168.00","402,705.00",2.48
mabc,mabc,2/16/2017 0:00,ppv,1,5.41,5.05,5.12,2,5.71,5.05,-2.38
mabc,mabc,2/16/2017 0:00,sni,0,"25,036.00",,"22,435.00",1,"27,638.00","27,479.00",1.88
mabc,mabc,2/16/2017 0:00,uniquevisitors,1,"58,900.00","67,698.00","53,620.00",3,"64,181.00","67,698.00",3.33
mabc,mabc,2/16/2017 0:00,vdp,0,"18,986.00",,"17,740.00",1,"20,232.00","19,887.00",1.45
mabc,mabc,2/16/2017 0:00,visits,1,"69,273.00","79,687.00","63,468.00",3,"75,078.00","79,687.00",3.59
mabc,mabc,2/17/2017 0:00,bouncerate,0,30.08,,26.57,0,33.58,30.85,0.44
mabc,mabc,2/17/2017 0:00,event1,0,754,,665,1,843,829,1.69
mabc,mabc,2/17/2017 0:00,event2,0,"32,095.00",,"29,705.00",1,"34,485.00","33,389.00",1.08
mabc,mabc,2/17/2017 0:00,pageviews,1,"379,427.00","414,299.00","355,803.00",2,"403,051.00","414,299.00",2.95
mabc,mabc,2/17/2017 0:00,ppv,0,5.19,,4.88,0,5.49,5.25,0.37
mabc,mabc,2/17/2017 0:00,sni,0,"26,850.00",,"23,980.00",0,"29,720.00","27,869.00",0.71
mabc,mabc,2/17/2017 0:00,uniquevisitors,0,"62,209.00",,"56,748.00",1,"67,669.00","66,459.00",1.56
mabc,mabc,2/17/2017 0:00,vdp,0,"20,038.00",,"18,777.00",1,"21,299.00","21,004.00",1.53
mabc,mabc,2/17/2017 0:00,visits,0,"73,910.00",,"67,907.00",1,"79,912.00","78,986.00",1.69
mabc,mabc,2/18/2017 0:00,bouncerate,0,29.37,,25.89,0,32.84,30.67,0.75
mabc,mabc,2/18/2017 0:00,event1,0,770,,679,0,861,785,0.33
mabc,mabc,2/18/2017 0:00,event2,0,"33,874.00",,"31,481.00",1,"36,268.00","31,556.00",-1.94
mabc,mabc,2/18/2017 0:00,pageviews,0,"401,771.00",,"377,361.00",0,"426,180.00","408,630.00",0.56
mabc,mabc,2/18/2017 0:00,ppv,0,5.34,,5.04,1,5.64,5.16,-1.19
mabc,mabc,2/18/2017 0:00,sni,0,"28,559.00",,"25,525.00",0,"31,592.00","28,648.00",0.06
mabc,mabc,2/18/2017 0:00,uniquevisitors,0,"67,170.00",,"61,623.00",0,"72,716.00","65,980.00",-0.43
mabc,mabc,2/18/2017 0:00,vdp,0,"23,009.00",,"21,729.00",1,"24,288.00","22,166.00",-1.32
mabc,mabc,2/18/2017 0:00,visits,0,"79,670.00",,"73,543.00",0,"85,796.00","79,159.00",-0.17
mabc,mabc,2/19/2017 0:00,bouncerate,0,32.13,,28.67,0,35.59,32.34,0.12
mabc,mabc,2/19/2017 0:00,event1,0,704,,613,0,794,669,-0.78
mabc,mabc,2/19/2017 0:00,event2,0,"28,359.00",,"25,894.00",0,"30,824.00","27,203.00",-0.94
mabc,mabc,2/19/2017 0:00,pageviews,0,"353,375.00",,"329,164.00",0,"377,586.00","359,804.00",0.53
mabc,mabc,2/19/2017 0:00,ppv,0,5.24,,4.93,0,5.54,5.34,0.67
mabc,mabc,2/19/2017 0:00,sni,0,"26,346.00",,"23,580.00",0,"29,112.00","25,277.00",-0.77
mabc,mabc,2/19/2017 0:00,uniquevisitors,0,"60,834.00",,"55,341.00",0,"66,327.00","58,957.00",-0.68
mabc,mabc,2/19/2017 0:00,vdp,0,"20,127.00",,"18,837.00",1,"21,416.00","19,440.00",-1.07
mabc,mabc,2/19/2017 0:00,visits,0,"69,750.00",,"63,693.00",0,"75,806.00","67,370.00",-0.79
mabc,mabc,2/20/2017 0:00,bouncerate,0,31.39,,27.97,0,34.81,32.25,0.5
mabc,mabc,2/20/2017 0:00,event1,1,918,"1,062.00",828,3,"1,008.00","1,062.00",3.2
mabc,mabc,2/20/2017 0:00,event2,1,"32,500.00","36,818.00","30,039.00",3,"34,960.00","36,818.00",3.51
mabc,mabc,2/20/2017 0:00,pageviews,1,"413,889.00","468,425.00","389,879.00",4,"437,899.00","468,425.00",4.54
mabc,mabc,2/20/2017 0:00,ppv,0,5.19,,4.89,0,5.49,5.06,-0.85
mabc,mabc,2/20/2017 0:00,sni,1,"27,438.00","31,338.00","24,571.00",2,"30,305.00","31,338.00",2.72
mabc,mabc,2/20/2017 0:00,uniquevisitors,1,"66,910.00","76,310.00","61,451.00",3,"72,368.00","76,310.00",3.44
mabc,mabc,2/20/2017 0:00,vdp,1,"20,559.00","23,824.00","19,268.00",5,"21,850.00","23,824.00",5.06
mabc,mabc,2/20/2017 0:00,visits,1,"80,086.00","92,537.00","74,058.00",4,"86,115.00","92,537.00",4.13
mabc,mabc,2/21/2017 0:00,bouncerate,0,30.42,,26.74,0,34.09,31.85,0.78
mabc,mabc,2/21/2017 0:00,event1,1,876,983,770,2,982,983,2.02
mabc,mabc,2/21/2017 0:00,event2,0,"31,871.00",,"29,248.00",1,"34,493.00","33,785.00",1.46
mabc,mabc,2/21/2017 0:00,pageviews,0,"403,485.00",,"373,725.00",1,"433,245.00","430,241.00",1.8
mabc,mabc,2/21/2017 0:00,ppv,0,5.3,,4.99,0,5.61,5.22,-0.54
mabc,mabc,2/21/2017 0:00,sni,0,"29,874.00",,"27,343.00",1,"32,405.00","28,109.00",-1.39
mabc,mabc,2/21/2017 0:00,uniquevisitors,0,"68,662.00",,"62,337.00",0,"74,987.00","69,385.00",0.23
mabc,mabc,2/21/2017 0:00,vdp,0,"21,940.00",,"19,913.00",0,"23,968.00","21,249.00",-0.68
mabc,mabc,2/21/2017 0:00,visits,0,"85,487.00",,"78,024.00",0,"92,951.00","82,488.00",-0.8
mabc,mabc,2/22/2017 0:00,bouncerate,0,33.64,,29.99,0,37.3,33.96,0.17
mabc,mabc,2/22/2017 0:00,event1,0,904,,794,0,"1,014.00",945,0.75
mabc,mabc,2/22/2017 0:00,event2,0,"31,208.00",,"28,548.00",0,"33,869.00","32,080.00",0.66
mabc,mabc,2/22/2017 0:00,pageviews,0,"411,236.00",,"380,618.00",0,"441,854.00","415,948.00",0.31
mabc,mabc,2/22/2017 0:00,ppv,0,5.1,,4.79,0,5.4,4.96,-0.96
mabc,mabc,2/22/2017 0:00,sni,0,"28,987.00",,"26,426.00",1,"31,548.00","27,612.00",-1.07
mabc,mabc,2/22/2017 0:00,uniquevisitors,0,"72,122.00",,"65,881.00",0,"78,362.00","71,060.00",-0.34
mabc,mabc,2/22/2017 0:00,vdp,0,"20,691.00",,"18,794.00",0,"22,589.00","20,417.00",-0.29
mabc,mabc,2/22/2017 0:00,visits,0,"85,368.00",,"77,944.00",0,"92,793.00","83,922.00",-0.39
mabc,mabc,2/23/2017 0:00,bouncerate,0,32.62,,29.02,0,36.23,32,-0.35
mabc,mabc,2/23/2017 0:00,event1,0,933,,824,0,"1,042.00",893,-0.73
mabc,mabc,2/23/2017 0:00,event2,0,"33,243.00",,"30,604.00",1,"35,883.00","31,662.00",-1.2
mabc,mabc,2/23/2017 0:00,pageviews,0,"430,594.00",,"400,355.00",1,"460,834.00","407,580.00",-1.52
mabc,mabc,2/23/2017 0:00,ppv,0,5.12,,4.82,0,5.43,5.02,-0.67
